None,indicator_id,region_id,date,value
48348,SSSM,394773,2017-07-31,171999.0
48349,SSSM,394773,2017-06-30,162916.0
48350,SSSM,394773,2017-05-31,161216.0
48351,SSSM,394773,2017-04-30,156375.0
48352,SSSM,394773,2017-03-31,156358.0
48353,SSSM,394773,2017-02-28,150642.0
48354,SSSM,394773,2017-01-31,153317.0
48355,SSSM,394773,2016-12-31,164325.0
48356,SSSM,394773,2016-11-30,168400.0
48357,SSSM,394773,2016-10-31,165033.0
48358,SSSM,394773,2016-09-30,162342.0
48359,SSSM,394773,2016-08-31,159900.0
48360,SSSM,394773,2016-07-31,161575.0
48361,SSSM,394773,2016-06-30,156942.0
48362,SSSM,394773,2016-05-31,163642.0
48363,SSSM,394773,2016-04-30,162457.0
48364,SSSM,394773,2016-03-31,156290.0
48365,SSSM,394773,2016-02-29,149790.0
48366,SSSM,394773,2016-01-31,143333.0
48367,SSSM,394773,2015-12-31,141833.0
48368,SSSM,394773,2015-11-30,142167.0
48369,SSSM,394773,2015-10-31,145133.0
48370,SSSM,394773,2015-09-30,150633.0
48371,SSSM,394773,2015-08-31,145133.0
48372,SSSM,394773,2015-07-31,148150.0
48373,SSSM,394773,2015-06-30,140817.0
48374,SSSM,394773,2015-05-31,135900.0
48375,SSSM,394773,2015-04-30,127550.0
48376,SSSM,394773,2015-03-31,127050.0
48377,SSSM,394773,2015-02-28,135633.0
48378,SSSM,394773,2015-01-31,137333.0
48379,SSSM,394773,2014-12-31,140333.0
48380,SSSM,394773,2014-11-30,138900.0
48381,SSSM,394773,2014-10-31,141900.0
48382,SSSM,394773,2014-09-30,142500.0
48383,SSSM,394773,2014-08-31,138600.0
48384,SSSM,394773,2014-07-31,137732.0
48385,SSSM,394773,2014-06-30,137132.0
48386,SSSM,394773,2014-05-31,133798.0
48387,SSSM,394773,2014-04-30,131667.0
48388,SSSM,394773,2014-03-31,135333.0
48389,SSSM,394773,2014-02-28,138267.0
48390,SSSM,394773,2014-01-31,143767.0
48391,SSSM,394773,2013-12-31,144067.0
48392,SSSM,394773,2013-11-30,141133.0
48393,SSSM,394773,2013-10-31,142300.0
48394,SSSM,394773,2013-09-30,152988.0
48395,SSSM,394773,2013-08-31,155321.0
48396,SSSM,394773,2013-07-31,141988.0
48397,SSSM,394773,2013-06-30,137333.0
48398,SSSM,394773,2013-05-31,140000.0
48399,SSSM,394773,2013-04-30,142750.0
48400,SSSM,394773,2013-03-31,129667.0
48401,SSSM,394770,2023-08-31,205767.0
48402,SSSM,394770,2023-07-31,206767.0
48403,SSSM,394770,2023-06-30,200167.0
48404,SSSM,394770,2023-05-31,192167.0
48405,SSSM,394770,2023-04-30,177583.0
48406,SSSM,394770,2023-03-31,169083.0
48407,SSSM,394770,2023-02-28,167000.0
48408,SSSM,394770,2023-01-31,171417.0
48409,SSSM,394770,2022-12-31,179083.0
48410,SSSM,394770,2022-11-30,180800.0
48411,SSSM,394770,2022-10-31,184933.0
48412,SSSM,394770,2022-09-30,188267.0
48413,SSSM,394770,2022-08-31,193300.0
48414,SSSM,394770,2022-07-31,196667.0
48415,SSSM,394770,2022-06-30,193333.0
48416,SSSM,394770,2022-05-31,183333.0
48417,SSSM,394770,2022-04-30,170333.0
48418,SSSM,394770,2022-03-31,162317.0
48419,SSSM,394770,2022-02-28,162317.0
48420,SSSM,394770,2022-01-31,170317.0
48421,SSSM,394770,2021-12-31,174791.0
48422,SSSM,394770,2021-11-30,176158.0
48423,SSSM,394770,2021-10-31,174508.0
48424,SSSM,394770,2021-09-30,176383.0
48425,SSSM,394770,2021-08-31,178350.0
48426,SSSM,394770,2021-07-31,177983.0
48427,SSSM,394770,2021-06-30,172983.0
48428,SSSM,394770,2021-05-31,167650.0
48429,SSSM,394770,2021-04-30,161500.0
48430,SSSM,394770,2021-03-31,158104.0
48431,SSSM,394770,2021-02-28,155821.0
48432,SSSM,394770,2021-01-31,157321.0
48433,SSSM,394770,2020-12-31,160758.0
48434,SSSM,394770,2020-11-30,167042.0
48435,SSSM,394770,2020-10-31,168708.0
48436,SSSM,394770,2020-09-30,169867.0
48437,SSSM,394770,2020-08-31,168200.0
48438,SSSM,394770,2020-07-31,166533.0
48439,SSSM,394770,2020-06-30,163650.0
48440,SSSM,394770,2020-05-31,158317.0
48441,SSSM,394770,2020-04-30,154050.0
48442,SSSM,394770,2020-03-31,146567.0
48443,SSSM,394770,2020-02-29,143817.0
48444,SSSM,394770,2020-01-31,144750.0
48445,SSSM,394770,2019-12-31,148917.0
48446,SSSM,394770,2019-11-30,154250.0
48447,SSSM,394770,2019-10-31,156583.0
48448,SSSM,394770,2019-09-30,159217.0
48449,SSSM,394770,2019-08-31,159004.0
48450,SSSM,394770,2019-07-31,154712.0
48451,SSSM,394770,2019-06-30,150729.0
48452,SSSM,394770,2019-05-31,145025.0
48453,SSSM,394770,2019-04-30,140967.0
48454,SSSM,394770,2019-03-31,135983.0
48455,SSSM,394770,2019-02-28,135950.0
48456,SSSM,394770,2019-01-31,136933.0
48457,SSSM,394770,2018-12-31,139933.0
48458,SSSM,394770,2018-11-30,138300.0
48459,SSSM,394770,2018-10-31,140000.0
48460,SSSM,394770,2018-09-30,143333.0
48461,SSSM,394770,2018-08-31,145667.0
48462,SSSM,394770,2018-07-31,147000.0
48463,SSSM,394770,2018-06-30,143667.0
48464,SSSM,394770,2018-05-31,136200.0
48465,SSSM,394770,2018-04-30,129700.0
48466,SSSM,394770,2018-03-31,126367.0
48467,SSSM,394770,2018-02-28,130000.0
48468,SSSM,394770,2018-01-31,131833.0
48469,SSSM,394770,2017-12-31,131150.0
48470,SSSM,394770,2017-11-30,132317.0
48471,SSSM,394770,2017-10-31,132817.0
48472,SSSM,394770,2017-09-30,138483.0
48473,SSSM,394770,2017-08-31,140483.0
48474,SSSM,394770,2017-07-31,142150.0
48475,SSSM,394770,2017-06-30,138766.0
48476,SSSM,394770,2017-05-31,132366.0
48477,SSSM,394770,2017-04-30,124182.0
48478,SSSM,394770,2017-03-31,118550.0
48479,SSSM,394770,2017-02-28,120867.0
48480,SSSM,394770,2017-01-31,124883.0
48481,SSSM,394770,2016-12-31,128250.0
48482,SSSM,394770,2016-11-30,128967.0
48483,SSSM,394770,2016-10-31,130300.0
48484,SSSM,394770,2016-09-30,131883.0
48485,SSSM,394770,2016-08-31,133583.0
48486,SSSM,394770,2016-07-31,133083.0
48487,SSSM,394770,2016-06-30,129833.0
48488,SSSM,394770,2016-05-31,125833.0
48489,SSSM,394770,2016-04-30,118333.0
48490,SSSM,394770,2016-03-31,120333.0
48491,SSSM,394770,2016-02-29,117000.0
48492,SSSM,394770,2016-01-31,120150.0
48493,SSSM,394770,2015-12-31,115483.0
48494,SSSM,394770,2015-11-30,121425.0
48495,SSSM,394770,2015-10-31,121751.0
48496,SSSM,394770,2015-09-30,126418.0
48497,SSSM,394770,2015-08-31,126959.0
48498,SSSM,394770,2015-07-31,132150.0
48499,SSSM,394770,2015-06-30,130567.0
48500,SSSM,394770,2015-05-31,122333.0
48501,SSSM,394770,2015-04-30,113317.0
48502,SSSM,394770,2015-03-31,106400.0
48503,SSSM,394770,2015-02-28,108317.0
48504,SSSM,394770,2015-01-31,108833.0
48505,SSSM,394770,2014-12-31,115233.0
48506,SSSM,394770,2014-11-30,120233.0
48507,SSSM,394770,2014-10-31,123733.0
48508,SSSM,394770,2014-09-30,123917.0
48509,SSSM,394770,2014-08-31,124417.0
48510,SSSM,394770,2014-07-31,126250.0
48511,SSSM,394770,2014-06-30,123483.0
48512,SSSM,394770,2014-05-31,115650.0
48513,SSSM,394770,2014-04-30,110917.0
48514,SSSM,394770,2014-03-31,111267.0
48515,SSSM,394770,2014-02-28,112433.0
48516,SSSM,394770,2014-01-31,112000.0
48517,SSSM,394770,2013-12-31,108317.0
48518,SSSM,394770,2013-11-30,109883.0
48519,SSSM,394770,2013-10-31,112383.0
48520,SSSM,394770,2013-09-30,117400.0
48521,SSSM,394770,2013-08-31,119252.0
48522,SSSM,394770,2013-07-31,118052.0
48523,SSSM,394770,2013-06-30,113135.0
48524,SSSM,394770,2013-05-31,107700.0
48525,SSSM,394770,2013-04-30,95317.0
48526,SSSM,394770,2013-03-31,92567.0
48527,SSSM,394770,2013-02-28,92917.0
48528,SSSM,394770,2013-01-31,100667.0
48529,SSSM,394770,2012-12-31,108000.0
48530,SSSM,394770,2012-11-30,109033.0
48531,SSSM,394770,2012-10-31,113700.0
48532,SSSM,394770,2012-09-30,109577.0
48533,SSSM,394770,2012-08-31,115110.0
48534,SSSM,394770,2012-07-31,115527.0
48535,SSSM,394770,2012-06-30,113317.0
48536,SSSM,394770,2012-05-31,107750.0
48537,SSSM,394770,2012-04-30,99833.0
48538,SSSM,394770,2012-03-31,96833.0
48539,SSSM,394770,2012-02-29,94067.0
48540,SSSM,394770,2012-01-31,93533.0
48541,SSSM,394770,2011-12-31,94867.0
48542,SSSM,394770,2011-11-30,93133.0
48543,SSSM,394770,2011-10-31,95833.0
48544,SSSM,394770,2011-09-30,101833.0
48545,SSSM,394770,2011-08-31,105515.0
48546,SSSM,394770,2011-07-31,111182.0
48547,SSSM,394770,2011-06-30,106598.0
48548,SSSM,394770,2011-05-31,103083.0
48549,SSSM,394770,2011-04-30,94750.0
48550,SSSM,394770,2011-03-31,91667.0
48551,SSSM,394770,2011-02-28,93667.0
48552,SSSM,394770,2011-01-31,95333.0
48553,SSSM,394770,2010-12-31,99667.0
48554,SSSM,394770,2010-11-30,100800.0
48555,SSSM,394770,2010-10-31,100467.0
48556,SSSM,394770,2010-09-30,99467.0
48557,SSSM,394770,2010-08-31,102217.0
48558,SSSM,394770,2010-07-31,108550.0
48559,SSSM,394770,2010-06-30,109083.0
48560,SSSM,394770,2010-05-31,109867.0
48561,SSSM,394770,2010-04-30,105533.0
48562,SSSM,394770,2010-03-31,106667.0
48563,SSSM,394770,2010-02-28,103333.0
48564,SSSM,394770,2010-01-31,105333.0
48565,SSSM,394770,2009-12-31,105333.0
48566,SSSM,394770,2009-11-30,104667.0
48567,SSSM,394770,2009-10-31,107667.0
48568,SSSM,394770,2009-09-30,110500.0
48569,SSSM,394770,2009-08-31,116667.0
48570,SSSM,394770,2009-07-31,115833.0
48571,SSSM,394770,2009-06-30,111317.0
48572,SSSM,394770,2009-05-31,102483.0
48573,SSSM,394770,2009-04-30,96983.0
48574,SSSM,394770,2009-03-31,95333.0
48575,SSSM,394770,2009-02-28,95333.0
48576,SSSM,394770,2009-01-31,97667.0
48577,SSSM,394770,2008-12-31,104167.0
48578,SSSM,394770,2008-11-30,112500.0
48579,SSSM,394770,2008-10-31,117500.0
48580,SSSM,394770,2008-09-30,118667.0
48581,SSSM,394770,2008-08-31,120333.0
48582,SSSM,394770,2008-07-31,122667.0
48583,SSSM,394770,2008-06-30,123317.0
48584,SSSM,394770,2008-05-31,122850.0
48585,SSSM,394770,2008-04-30,117833.0
48586,SSSM,394768,2023-08-31,325583.0
48587,SSSM,394768,2023-07-31,316250.0
48588,SSSM,394768,2023-06-30,309000.0
48589,SSSM,394768,2023-05-31,293167.0
48590,SSSM,394768,2023-04-30,283250.0
48591,SSSM,394768,2023-03-31,283250.0
48592,SSSM,394768,2023-02-28,285750.0
48593,SSSM,394768,2023-01-31,292483.0
48594,SSSM,394768,2022-12-31,292483.0
48595,SSSM,394768,2022-11-30,290817.0
48596,SSSM,394768,2022-10-31,293333.0
48597,SSSM,394768,2022-09-30,294983.0
48598,SSSM,394768,2022-08-31,299983.0
48599,SSSM,394768,2022-07-31,299983.0
48600,SSSM,394768,2022-06-30,292667.0
48601,SSSM,394768,2022-05-31,280983.0
48602,SSSM,394768,2022-04-30,268964.0
48603,SSSM,394768,2022-03-31,264214.0
48604,SSSM,394768,2022-02-28,267564.0
48605,SSSM,394768,2022-01-31,269567.0
48606,SSSM,394768,2021-12-31,272483.0
48607,SSSM,394768,2021-11-30,268150.0
48608,SSSM,394768,2021-10-31,269833.0
48609,SSSM,394768,2021-09-30,269667.0
48610,SSSM,394768,2021-08-31,268292.0
48611,SSSM,394768,2021-07-31,261625.0
48612,SSSM,394768,2021-06-30,250958.0
48613,SSSM,394768,2021-05-31,241717.0
48614,SSSM,394768,2021-04-30,233383.0
48615,SSSM,394768,2021-03-31,232717.0
48616,SSSM,394768,2021-02-28,234333.0
48617,SSSM,394768,2021-01-31,238333.0
48618,SSSM,394768,2020-12-31,238333.0
48619,SSSM,394768,2020-11-30,241667.0
48620,SSSM,394768,2020-10-31,240333.0
48621,SSSM,394768,2020-09-30,241333.0
48622,SSSM,394768,2020-08-31,236333.0
48623,SSSM,394768,2020-07-31,232833.0
48624,SSSM,394768,2020-06-30,229167.0
48625,SSSM,394768,2020-05-31,227500.0
48626,SSSM,394768,2020-04-30,225250.0
48627,SSSM,394768,2020-03-31,218583.0
48628,SSSM,394768,2020-02-29,216067.0
48629,SSSM,394768,2020-01-31,215817.0
48630,SSSM,394768,2019-12-31,220817.0
48631,SSSM,394768,2019-11-30,220000.0
48632,SSSM,394768,2019-10-31,221667.0
48633,SSSM,394768,2019-09-30,221667.0
48634,SSSM,394768,2019-08-31,221667.0
48635,SSSM,394768,2019-07-31,217083.0
48636,SSSM,394768,2019-06-30,210417.0
48637,SSSM,394768,2019-05-31,206167.0
48638,SSSM,394768,2019-04-30,202617.0
48639,SSSM,394768,2019-03-31,200950.0
48640,SSSM,394768,2019-02-28,200167.0
48641,SSSM,394768,2019-01-31,201633.0
48642,SSSM,394768,2018-12-31,201633.0
48643,SSSM,394768,2018-11-30,201683.0
48644,SSSM,394768,2018-10-31,203350.0
48645,SSSM,394768,2018-09-30,203317.0
48646,SSSM,394768,2018-08-31,206633.0
48647,SSSM,394768,2018-07-31,203300.0
48648,SSSM,394768,2018-06-30,201667.0
48649,SSSM,394768,2018-05-31,194317.0
48650,SSSM,394768,2018-04-30,193317.0
48651,SSSM,394768,2018-03-31,191650.0
48652,SSSM,394768,2018-02-28,191333.0
48653,SSSM,394768,2018-01-31,189667.0
48654,SSSM,394768,2017-12-31,189667.0
48655,SSSM,394768,2017-11-30,190950.0
48656,SSSM,394768,2017-10-31,190283.0
48657,SSSM,394768,2017-09-30,193583.0
48658,SSSM,394768,2017-08-31,194300.0
48659,SSSM,394768,2017-07-31,194717.0
48660,SSSM,394768,2017-06-30,189750.0
48661,SSSM,394768,2017-05-31,187250.0
48662,SSSM,394768,2017-04-30,181500.0
48663,SSSM,394768,2017-03-31,180167.0
48664,SSSM,394768,2017-02-28,176667.0
48665,SSSM,394768,2017-01-31,178667.0
48666,SSSM,394768,2016-12-31,178300.0
48667,SSSM,394768,2016-11-30,179967.0
48668,SSSM,394768,2016-10-31,183300.0
48669,SSSM,394768,2016-09-30,188317.0
48670,SSSM,394768,2016-08-31,191317.0
48671,SSSM,394768,2016-07-31,187967.0
48672,SSSM,394768,2016-06-30,185267.0
48673,SSSM,394768,2016-05-31,181767.0
48674,SSSM,394768,2016-04-30,179283.0
48675,SSSM,394768,2016-03-31,175983.0
48676,SSSM,394768,2016-02-29,173817.0
48677,SSSM,394768,2016-01-31,174650.0
48678,SSSM,394768,2015-12-31,175667.0
48679,SSSM,394768,2015-11-30,176667.0
48680,SSSM,394768,2015-10-31,178333.0
48681,SSSM,394768,2015-09-30,179150.0
48682,SSSM,394768,2015-08-31,182983.0
48683,SSSM,394768,2015-07-31,182675.0
48684,SSSM,394768,2015-06-30,180192.0
48685,SSSM,394768,2015-05-31,177992.0
48686,SSSM,394768,2015-04-30,178300.0
48687,SSSM,394768,2015-03-31,174967.0
48688,SSSM,394768,2015-02-28,173333.0
48689,SSSM,394768,2015-01-31,169983.0
48690,SSSM,394768,2014-12-31,173283.0
48691,SSSM,394768,2014-11-30,173950.0
48692,SSSM,394768,2014-10-31,179133.0
48693,SSSM,394768,2014-09-30,178467.0
48694,SSSM,394768,2014-08-31,180300.0
48695,SSSM,394768,2014-07-31,175133.0
48696,SSSM,394768,2014-06-30,171538.0
48697,SSSM,394768,2014-05-31,166038.0
48698,SSSM,394768,2014-04-30,163371.0
48699,SSSM,394768,2014-03-31,164333.0
48700,SSSM,394768,2014-02-28,164167.0
48701,SSSM,394768,2014-01-31,168500.0
48702,SSSM,394768,2013-12-31,170133.0
48703,SSSM,394768,2013-11-30,171800.0
48704,SSSM,394768,2013-10-31,171133.0
48705,SSSM,394768,2013-09-30,174467.0
48706,SSSM,394768,2013-08-31,175967.0
48707,SSSM,394768,2013-07-31,174967.0
48708,SSSM,394768,2013-06-30,171000.0
48709,SSSM,394768,2013-05-31,167000.0
48710,SSSM,394768,2013-04-30,166150.0
48711,SSSM,394768,2013-03-31,165150.0
48712,SSSM,394768,2013-02-28,164817.0
48713,SSSM,394768,2013-01-31,165633.0
48714,SSSM,394768,2012-12-31,165800.0
48715,SSSM,394768,2012-11-30,167633.0
48716,SSSM,394768,2012-10-31,167667.0
48717,SSSM,394768,2012-09-30,168483.0
48718,SSSM,394768,2012-08-31,169967.0
48719,SSSM,394768,2012-07-31,168300.0
48720,SSSM,394768,2012-06-30,168983.0
48721,SSSM,394768,2012-05-31,165445.0
48722,SSSM,394768,2012-04-30,162112.0
48723,SSSM,394768,2012-03-31,160112.0
48724,SSSM,394768,2012-02-29,163667.0
48725,SSSM,394768,2012-01-31,165333.0
48726,SSSM,394768,2011-12-31,165333.0
48727,SSSM,394768,2011-11-30,164667.0
48728,SSSM,394768,2011-10-31,168000.0
48729,SSSM,394768,2011-09-30,170998.0
48730,SSSM,394768,2011-08-31,173082.0
48731,SSSM,394768,2011-07-31,171415.0
48732,SSSM,394768,2011-06-30,167083.0
48733,SSSM,394768,2011-05-31,161667.0
48734,SSSM,394768,2011-04-30,161667.0
48735,SSSM,394768,2011-03-31,163333.0
48736,SSSM,394768,2011-02-28,167167.0
48737,SSSM,394768,2011-01-31,162833.0
48738,SSSM,394768,2010-12-31,162167.0
48739,SSSM,394768,2010-11-30,163150.0
48740,SSSM,394768,2010-10-31,171483.0
48741,SSSM,394768,2010-09-30,176817.0
48742,SSSM,394768,2010-08-31,178000.0
48743,SSSM,394768,2010-07-31,174917.0
48744,SSSM,394768,2010-06-30,170750.0
48745,SSSM,394768,2010-05-31,168067.0
48746,SSSM,394768,2010-04-30,168650.0
48747,SSSM,394768,2010-03-31,171483.0
48748,SSSM,394768,2010-02-28,171317.0
48749,SSSM,394768,2010-01-31,170650.0
48750,SSSM,394768,2009-12-31,167983.0
48751,SSSM,394768,2009-11-30,168067.0
48752,SSSM,394768,2009-10-31,170567.0
48753,SSSM,394768,2009-09-30,173233.0
48754,SSSM,394768,2009-08-31,176317.0
48755,SSSM,394768,2009-07-31,175483.0
48756,SSSM,394768,2009-06-30,173783.0
48757,SSSM,394768,2009-05-31,170133.0
48758,SSSM,394768,2009-04-30,170067.0
48759,SSSM,394768,2009-03-31,166767.0
48760,SSSM,394768,2009-02-28,166933.0
48761,SSSM,394768,2009-01-31,166477.0
48762,SSSM,394768,2008-12-31,172143.0
48763,SSSM,394768,2008-11-30,171143.0
48764,SSSM,394768,2008-10-31,173500.0
48765,SSSM,394768,2008-09-30,175167.0
48766,SSSM,394768,2008-08-31,181667.0
48767,SSSM,394768,2008-07-31,179667.0
48768,SSSM,394768,2008-06-30,176667.0
48769,SSSM,394768,2008-05-31,171667.0
48770,SSSM,394768,2008-04-30,170667.0
48771,SSSM,394766,2023-08-31,320000.0
48772,SSSM,394766,2023-07-31,322333.0
48773,SSSM,394766,2023-06-30,321533.0
48774,SSSM,394766,2023-05-31,318200.0
48775,SSSM,394766,2023-04-30,313533.0
48776,SSSM,394766,2023-03-31,307633.0
48777,SSSM,394766,2023-02-28,302633.0
48778,SSSM,394766,2023-01-31,304967.0
48779,SSSM,394766,2022-12-31,311667.0
48780,SSSM,394766,2022-11-30,316667.0
48781,SSSM,394766,2022-10-31,320000.0
48782,SSSM,394766,2022-09-30,323333.0
48783,SSSM,394766,2022-08-31,327500.0
48784,SSSM,394766,2022-07-31,329167.0
48785,SSSM,394766,2022-06-30,325833.0
48786,SSSM,394766,2022-05-31,320667.0
48787,SSSM,394766,2022-04-30,313333.0
48788,SSSM,394766,2022-03-31,302567.0
48789,SSSM,394766,2022-02-28,295233.0
48790,SSSM,394766,2022-01-31,285900.0
48791,SSSM,394766,2021-12-31,283333.0
48792,SSSM,394766,2021-11-30,277000.0
48793,SSSM,394766,2021-10-31,275333.0
48794,SSSM,394766,2021-09-30,272000.0
48795,SSSM,394766,2021-08-31,266667.0
48796,SSSM,394766,2021-07-31,258333.0
48797,SSSM,394766,2021-06-30,247000.0
48798,SSSM,394766,2021-05-31,240333.0
48799,SSSM,394766,2021-04-30,234500.0
48800,SSSM,394766,2021-03-31,231417.0
48801,SSSM,394766,2021-02-28,229750.0
48802,SSSM,394766,2021-01-31,228883.0
48803,SSSM,394766,2020-12-31,229300.0
48804,SSSM,394766,2020-11-30,225967.0
48805,SSSM,394766,2020-10-31,221583.0
48806,SSSM,394766,2020-09-30,219250.0
48807,SSSM,394766,2020-08-31,217250.0
48808,SSSM,394766,2020-07-31,211667.0
48809,SSSM,394766,2020-06-30,208000.0
48810,SSSM,394766,2020-05-31,203333.0
48811,SSSM,394766,2020-04-30,202667.0
48812,SSSM,394766,2020-03-31,199150.0
48813,SSSM,394766,2020-02-29,199150.0
48814,SSSM,394766,2020-01-31,201483.0
48815,SSSM,394766,2019-12-31,201633.0
48816,SSSM,394766,2019-11-30,201617.0
48817,SSSM,394766,2019-10-31,198617.0
48818,SSSM,394766,2019-09-30,198817.0
48819,SSSM,394766,2019-08-31,200650.0
48820,SSSM,394766,2019-07-31,200983.0
48821,SSSM,394766,2019-06-30,199083.0
48822,SSSM,394766,2019-05-31,194600.0
48823,SSSM,394766,2019-04-30,192267.0
48824,SSSM,394766,2019-03-31,188333.0
48825,SSSM,394766,2019-02-28,185567.0
48826,SSSM,394766,2019-01-31,183900.0
48827,SSSM,394766,2018-12-31,185233.0
48828,SSSM,394766,2018-11-30,185667.0
48829,SSSM,394766,2018-10-31,187333.0
48830,SSSM,394766,2018-09-30,186700.0
48831,SSSM,394766,2018-08-31,186700.0
48832,SSSM,394766,2018-07-31,183367.0
48833,SSSM,394766,2018-06-30,181633.0
48834,SSSM,394766,2018-05-31,179933.0
48835,SSSM,394766,2018-04-30,177467.0
48836,SSSM,394766,2018-03-31,176500.0
48837,SSSM,394766,2018-02-28,174833.0
48838,SSSM,394766,2018-01-31,173967.0
48839,SSSM,394766,2017-12-31,171600.0
48840,SSSM,394766,2017-11-30,169967.0
48841,SSSM,394766,2017-10-31,169967.0
48842,SSSM,394766,2017-09-30,170000.0
48843,SSSM,394766,2017-08-31,172000.0
48844,SSSM,394766,2017-07-31,171967.0
48845,SSSM,394766,2017-06-30,170300.0
48846,SSSM,394766,2017-05-31,165467.0
48847,SSSM,394766,2017-04-30,161167.0
48848,SSSM,394766,2017-03-31,157833.0
48849,SSSM,394766,2017-02-28,157167.0
48850,SSSM,394766,2017-01-31,159167.0
48851,SSSM,394766,2016-12-31,160800.0
48852,SSSM,394766,2016-11-30,161533.0
48853,SSSM,394766,2016-10-31,161200.0
48854,SSSM,394766,2016-09-30,160233.0
48855,SSSM,394766,2016-08-31,158333.0
48856,SSSM,394766,2016-07-31,154500.0
48857,SSSM,394766,2016-06-30,151267.0
48858,SSSM,394766,2016-05-31,149600.0
48859,SSSM,394766,2016-04-30,146100.0
48860,SSSM,394766,2016-03-31,145667.0
48861,SSSM,394766,2016-02-29,142500.0
48862,SSSM,394766,2016-01-31,144167.0
48863,SSSM,394766,2015-12-31,143267.0
48864,SSSM,394766,2015-11-30,144433.0
48865,SSSM,394766,2015-10-31,142750.0
48866,SSSM,394766,2015-09-30,142317.0
48867,SSSM,394766,2015-08-31,142283.0
48868,SSSM,394766,2015-07-31,142300.0
48869,SSSM,394766,2015-06-30,139133.0
48870,SSSM,394766,2015-05-31,134667.0
48871,SSSM,394766,2015-04-30,132167.0
48872,SSSM,394766,2015-03-31,131333.0
48873,SSSM,394766,2015-02-28,132500.0
48874,SSSM,394766,2015-01-31,130333.0
48875,SSSM,394766,2014-12-31,130300.0
48876,SSSM,394766,2014-11-30,130300.0
48877,SSSM,394766,2014-10-31,134633.0
48878,SSSM,394766,2014-09-30,134567.0
48879,SSSM,394766,2014-08-31,132567.0
48880,SSSM,394766,2014-07-31,127900.0
48881,SSSM,394766,2014-06-30,127083.0
48882,SSSM,394766,2014-05-31,124050.0
48883,SSSM,394766,2014-04-30,124050.0
48884,SSSM,394766,2014-03-31,122467.0
48885,SSSM,394766,2014-02-28,124167.0
48886,SSSM,394766,2014-01-31,123500.0
48887,SSSM,394766,2013-12-31,121667.0
48888,SSSM,394766,2013-11-30,121000.0
48889,SSSM,394766,2013-10-31,122333.0
48890,SSSM,394766,2013-09-30,124500.0
48891,SSSM,394766,2013-08-31,121833.0
48892,SSSM,394766,2013-07-31,121100.0
48893,SSSM,394766,2013-06-30,119350.0
48894,SSSM,394766,2013-05-31,119350.0
48895,SSSM,394766,2013-04-30,112050.0
48896,SSSM,394766,2013-03-31,107300.0
48897,SSSM,394766,2013-02-28,106633.0
48898,SSSM,394766,2013-01-31,108083.0
48899,SSSM,394766,2012-12-31,108417.0
48900,SSSM,394766,2012-11-30,105250.0
48901,SSSM,394766,2012-10-31,102833.0
48902,SSSM,394766,2012-09-30,102800.0
48903,SSSM,394766,2012-08-31,104933.0
48904,SSSM,394766,2012-07-31,105933.0
48905,SSSM,394766,2012-06-30,104617.0
48906,SSSM,394766,2012-05-31,102317.0
48907,SSSM,394766,2012-04-30,98650.0
48908,SSSM,394766,2012-03-31,95000.0
48909,SSSM,394766,2012-02-29,92333.0
48910,SSSM,394766,2012-01-31,93333.0
48911,SSSM,394766,2011-12-31,97167.0
48912,SSSM,394766,2011-11-30,100500.0
48913,SSSM,394766,2011-10-31,99800.0
48914,SSSM,394766,2011-09-30,99800.0
48915,SSSM,394766,2011-08-31,96450.0
48916,SSSM,394766,2011-07-31,99650.0
48917,SSSM,394766,2011-06-30,98650.0
48918,SSSM,394766,2011-05-31,100300.0
48919,SSSM,394766,2011-04-30,97133.0
48920,SSSM,394766,2011-03-31,95700.0
48921,SSSM,394766,2011-02-28,97145.0
48922,SSSM,394766,2011-01-31,102812.0
48923,SSSM,394766,2010-12-31,103062.0
48924,SSSM,394766,2010-11-30,103283.0
48925,SSSM,394766,2010-10-31,103283.0
48926,SSSM,394766,2010-09-30,109783.0
48927,SSSM,394766,2010-08-31,112967.0
48928,SSSM,394766,2010-07-31,114633.0
48929,SSSM,394766,2010-06-30,114817.0
48930,SSSM,394766,2010-05-31,116667.0
48931,SSSM,394766,2010-04-30,118333.0
48932,SSSM,394766,2010-03-31,118333.0
48933,SSSM,394766,2010-02-28,116667.0
48934,SSSM,394766,2010-01-31,115667.0
48935,SSSM,394766,2009-12-31,119000.0
48936,SSSM,394766,2009-11-30,120226.0
48937,SSSM,394766,2009-10-31,123226.0
48938,SSSM,394766,2009-09-30,124893.0
48939,SSSM,394766,2009-08-31,127300.0
48940,SSSM,394766,2009-07-31,127833.0
48941,SSSM,394766,2009-06-30,124667.0
48942,SSSM,394766,2009-05-31,124367.0
48943,SSSM,394766,2009-04-30,122567.0
48944,SSSM,394766,2009-03-31,128567.0
48945,SSSM,394766,2009-02-28,130483.0
48946,SSSM,394766,2009-01-31,139917.0
48947,SSSM,394766,2008-12-31,142083.0
48948,SSSM,394766,2008-11-30,146833.0
48949,SSSM,394766,2008-10-31,145750.0
48950,SSSM,394766,2008-09-30,147417.0
48951,SSSM,394766,2008-08-31,154250.0
48952,SSSM,394766,2008-07-31,157833.0
48953,SSSM,394766,2008-06-30,157750.0
48954,SSSM,394766,2008-05-31,155900.0
48955,SSSM,394766,2008-04-30,157233.0
