None,indicator_id,region_id,date,value
49881,SRSM,394761,2018-05-31,195100.0
49882,SRSM,394761,2018-04-30,186500.0
49883,SRSM,394761,2018-03-31,170000.0
49884,SRSM,394761,2018-02-28,161000.0
49885,SRSM,394761,2018-01-31,173000.0
49886,SRSM,394761,2017-12-31,170000.0
49887,SRSM,394761,2017-11-30,180000.0
49888,SRSM,394761,2017-10-31,179000.0
49889,SRSM,394761,2017-09-30,176750.0
49890,SRSM,394761,2017-08-31,175000.0
49891,SRSM,394761,2017-07-31,182250.0
49892,SRSM,394761,2017-06-30,170000.0
49893,SRSM,394761,2017-05-31,169000.0
49894,SRSM,394761,2017-04-30,170000.0
49895,SRSM,394761,2017-03-31,166500.0
49896,SRSM,394761,2017-02-28,174000.0
49897,SRSM,394761,2017-01-31,163250.0
49898,SRSM,394761,2016-12-31,165500.0
49899,SRSM,394761,2016-11-30,166000.0
49900,SRSM,394761,2016-10-31,168000.0
49901,SRSM,394761,2016-09-30,170400.0
49902,SRSM,394761,2016-08-31,168000.0
49903,SRSM,394761,2016-07-31,170000.0
49904,SRSM,394761,2016-06-30,169000.0
49905,SRSM,394761,2016-05-31,175100.0
49906,SRSM,394761,2016-04-30,171000.0
49907,SRSM,394761,2016-03-31,168500.0
49908,SRSM,394761,2016-02-29,153500.0
49909,SRSM,394761,2016-01-31,172450.0
49910,SRSM,394761,2015-12-31,175000.0
49911,SRSM,394761,2015-11-30,161500.0
49912,SRSM,394761,2015-10-31,175000.0
49913,SRSM,394761,2015-09-30,162000.0
49914,SRSM,394761,2015-08-31,163000.0
49915,SRSM,394761,2015-07-31,177000.0
49916,SRSM,394761,2015-06-30,169000.0
49917,SRSM,394761,2015-05-31,165000.0
49918,SRSM,394761,2015-04-30,170000.0
49919,SRSM,394761,2015-03-31,163000.0
49920,SRSM,394761,2015-02-28,159900.0
49921,SRSM,394761,2015-01-31,160000.0
49922,SRSM,394761,2014-12-31,163000.0
49923,SRSM,394761,2014-11-30,155750.0
49924,SRSM,394761,2014-10-31,168500.0
49925,SRSM,394761,2014-09-30,169450.0
49926,SRSM,394761,2014-08-31,162000.0
49927,SRSM,394761,2014-07-31,175000.0
49928,SRSM,394761,2014-06-30,173000.0
49929,SRSM,394761,2014-05-31,163500.0
49930,SRSM,394761,2014-04-30,162500.0
49931,SRSM,394761,2014-03-31,150000.0
49932,SRSM,394761,2014-02-28,147000.0
49933,SRSM,394761,2014-01-31,147400.0
49934,SRSM,394761,2013-12-31,150000.0
49935,SRSM,394761,2013-11-30,159650.0
49936,SRSM,394761,2013-10-31,159500.0
49937,SRSM,394761,2013-09-30,158000.0
49938,SRSM,394761,2013-08-31,163900.0
49939,SRSM,394761,2013-07-31,163100.0
49940,SRSM,394761,2013-06-30,160000.0
49941,SRSM,394761,2013-05-31,170000.0
49942,SRSM,394761,2013-04-30,160000.0
49943,SRSM,394761,2013-03-31,154700.0
49944,SRSM,394761,2013-02-28,160000.0
49945,SRSM,394761,2013-01-31,148000.0
49946,SRSM,394761,2012-12-31,150000.0
49947,SRSM,394761,2012-11-30,151000.0
49948,SRSM,394761,2012-10-31,162500.0
49949,SRSM,394761,2012-09-30,164200.0
49950,SRSM,394761,2012-08-31,148000.0
49951,SRSM,394761,2012-07-31,153000.0
49952,SRSM,394761,2012-06-30,160000.0
49953,SRSM,394761,2012-05-31,152000.0
49954,SRSM,394761,2012-04-30,153000.0
49955,SRSM,394761,2012-03-31,134900.0
49956,SRSM,394761,2012-02-29,115000.0
49957,SRSM,394761,2012-01-31,138500.0
49958,SRSM,394761,2011-12-31,157300.0
49959,SRSM,394761,2011-11-30,143500.0
49960,SRSM,394761,2011-10-31,156500.0
49961,SRSM,394761,2011-09-30,160500.0
49962,SRSM,394761,2011-08-31,154400.0
49963,SRSM,394761,2011-07-31,158500.0
49964,SRSM,394761,2011-06-30,155125.0
49965,SRSM,394761,2011-05-31,150000.0
49966,SRSM,394761,2011-04-30,136350.0
49967,SRSM,394761,2011-03-31,136500.0
49968,SRSM,394761,2011-02-28,135500.0
49969,SRSM,394761,2011-01-31,135000.0
49970,SRSM,394761,2010-12-31,164000.0
49971,SRSM,394761,2010-11-30,169000.0
49972,SRSM,394761,2010-10-31,165000.0
49973,SRSM,394761,2010-09-30,160250.0
49974,SRSM,394761,2010-08-31,155000.0
49975,SRSM,394761,2010-07-31,145000.0
49976,SRSM,394761,2010-06-30,146500.0
49977,SRSM,394761,2010-05-31,158000.0
49978,SRSM,394761,2010-04-30,145500.0
49979,SRSM,394761,2010-03-31,131850.0
49980,SRSM,394761,2010-02-28,151125.0
49981,SRSM,394761,2010-01-31,150000.0
49982,SRSM,394761,2009-12-31,148750.0
49983,SRSM,394761,2009-11-30,165000.0
49984,SRSM,394761,2009-10-31,149900.0
49985,SRSM,394761,2009-09-30,140000.0
49986,SRSM,394761,2009-08-31,149450.0
49987,SRSM,394761,2009-07-31,148700.0
49988,SRSM,394761,2009-06-30,170500.0
49989,SRSM,394761,2009-05-31,149950.0
49990,SRSM,394761,2009-04-30,138500.0
49991,SRSM,394761,2009-03-31,161000.0
49992,SRSM,394761,2009-02-28,160000.0
49993,SRSM,394761,2009-01-31,135000.0
49994,SRSM,394761,2008-12-31,133000.0
49995,SRSM,394761,2008-11-30,128000.0
49996,SRSM,394761,2008-10-31,140500.0
49997,SRSM,394761,2008-09-30,139500.0
49998,SRSM,394761,2008-08-31,140000.0
49999,SRSM,394761,2008-07-31,133000.0
50000,SRSM,394761,2008-06-30,165000.0
50001,SRSM,394761,2008-05-31,146600.0
50002,SRSM,394761,2008-04-30,125000.0
50003,SRSM,394761,2008-03-31,101500.0
50004,SRSM,394761,2008-02-29,125000.0
50005,SRSM,394759,2023-07-31,450000.0
50006,SRSM,394759,2023-06-30,478967.0
50007,SRSM,394759,2023-05-31,487000.0
50008,SRSM,394759,2023-04-30,435000.0
50009,SRSM,394759,2023-03-31,390000.0
50010,SRSM,394759,2022-09-30,425066.0
50011,SRSM,394759,2022-08-31,480000.0
50012,SRSM,394759,2022-07-31,407500.0
50013,SRSM,394758,2023-05-31,292000.0
50014,SRSM,394758,2022-10-31,270000.0
50015,SRSM,394758,2022-09-30,310000.0
50016,SRSM,394758,2022-08-31,280000.0
50017,SRSM,394758,2022-07-31,295000.0
50018,SRSM,394756,2023-08-31,255000.0
50019,SRSM,394756,2023-07-31,265000.0
50020,SRSM,394756,2023-06-30,260300.0
50021,SRSM,394756,2023-05-31,250000.0
50022,SRSM,394756,2023-04-30,247500.0
50023,SRSM,394756,2023-03-31,258000.0
50024,SRSM,394756,2023-02-28,233000.0
50025,SRSM,394756,2023-01-31,224700.0
50026,SRSM,394756,2022-12-31,225000.0
50027,SRSM,394756,2022-11-30,234250.0
50028,SRSM,394756,2022-10-31,234500.0
50029,SRSM,394756,2022-09-30,243000.0
50030,SRSM,394756,2022-08-31,235750.0
50031,SRSM,394756,2022-07-31,259500.0
50032,SRSM,394756,2022-06-30,255000.0
50033,SRSM,394756,2022-05-31,255000.0
50034,SRSM,394756,2022-04-30,225750.0
50035,SRSM,394756,2022-03-31,233000.0
50036,SRSM,394756,2022-02-28,225000.0
50037,SRSM,394756,2022-01-31,205000.0
50038,SRSM,394756,2021-12-31,225900.0
50039,SRSM,394756,2021-11-30,224000.0
50040,SRSM,394756,2021-10-31,225300.0
50041,SRSM,394756,2021-09-30,220000.0
50042,SRSM,394756,2021-08-31,227800.0
50043,SRSM,394756,2021-07-31,225000.0
50044,SRSM,394756,2021-06-30,250000.0
50045,SRSM,394756,2021-05-31,235250.0
50046,SRSM,394756,2021-04-30,200500.0
50047,SRSM,394756,2021-03-31,198750.0
50048,SRSM,394756,2021-02-28,222775.0
50049,SRSM,394756,2021-01-31,200000.0
50050,SRSM,394756,2020-12-31,198750.0
50051,SRSM,394756,2020-11-30,202500.0
50052,SRSM,394756,2020-10-31,201500.0
50053,SRSM,394756,2020-09-30,205000.0
50054,SRSM,394756,2020-08-31,213750.0
50055,SRSM,394756,2020-07-31,219000.0
50056,SRSM,394756,2020-06-30,222500.0
50057,SRSM,394756,2020-05-31,210500.0
50058,SRSM,394756,2020-04-30,200000.0
50059,SRSM,394756,2020-03-31,208000.0
50060,SRSM,394756,2020-02-29,179900.0
50061,SRSM,394756,2020-01-31,178950.0
50062,SRSM,394756,2019-12-31,194000.0
50063,SRSM,394756,2019-11-30,195000.0
50064,SRSM,394756,2019-10-31,195000.0
50065,SRSM,394756,2019-09-30,178000.0
50066,SRSM,394756,2019-08-31,185000.0
50067,SRSM,394756,2019-07-31,208000.0
50068,SRSM,394756,2019-06-30,199550.0
50069,SRSM,394756,2019-05-31,189000.0
50070,SRSM,394756,2019-04-30,204500.0
50071,SRSM,394756,2019-03-31,198900.0
50072,SRSM,394756,2019-02-28,204900.0
50073,SRSM,394756,2019-01-31,159950.0
50074,SRSM,394756,2018-12-31,184900.0
50075,SRSM,394756,2018-11-30,174950.0
50076,SRSM,394756,2018-10-31,186000.0
50077,SRSM,394756,2018-09-30,180250.0
50078,SRSM,394756,2018-08-31,190000.0
50079,SRSM,394756,2018-07-31,185250.0
50080,SRSM,394756,2018-06-30,197000.0
50081,SRSM,394756,2018-05-31,194750.0
50082,SRSM,394756,2018-04-30,200500.0
50083,SRSM,394756,2018-03-31,171000.0
50084,SRSM,394756,2018-02-28,170909.0
50085,SRSM,394756,2018-01-31,168000.0
50086,SRSM,394756,2017-12-31,170000.0
50087,SRSM,394756,2017-11-30,176250.0
50088,SRSM,394756,2017-10-31,185000.0
50089,SRSM,394756,2017-09-30,180250.0
50090,SRSM,394756,2017-08-31,178000.0
50091,SRSM,394756,2017-07-31,167000.0
50092,SRSM,394756,2017-06-30,175000.0
50093,SRSM,394756,2017-05-31,167250.0
50094,SRSM,394756,2017-04-30,158000.0
50095,SRSM,394756,2017-03-31,160500.0
50096,SRSM,394756,2017-02-28,167500.0
50097,SRSM,394756,2017-01-31,147500.0
50098,SRSM,394756,2016-12-31,164500.0
50099,SRSM,394756,2016-11-30,159800.0
50100,SRSM,394756,2016-10-31,151550.0
50101,SRSM,394756,2016-09-30,167250.0
50102,SRSM,394756,2016-08-31,177250.0
50103,SRSM,394756,2016-07-31,167500.0
50104,SRSM,394756,2016-06-30,172000.0
50105,SRSM,394756,2016-05-31,153100.0
50106,SRSM,394756,2016-04-30,158000.0
50107,SRSM,394756,2016-03-31,140000.0
50108,SRSM,394756,2016-02-29,137750.0
50109,SRSM,394756,2016-01-31,136950.0
50110,SRSM,394756,2015-12-31,158750.0
50111,SRSM,394756,2015-11-30,150000.0
50112,SRSM,394756,2015-10-31,155000.0
50113,SRSM,394756,2015-09-30,150500.0
50114,SRSM,394756,2015-08-31,155000.0
50115,SRSM,394756,2015-07-31,152000.0
50116,SRSM,394756,2015-06-30,158400.0
50117,SRSM,394756,2015-05-31,149250.0
50118,SRSM,394756,2015-04-30,135325.0
50119,SRSM,394756,2015-03-31,140950.0
50120,SRSM,394756,2015-02-28,140000.0
50121,SRSM,394756,2015-01-31,133150.0
50122,SRSM,394756,2014-12-31,151000.0
50123,SRSM,394756,2014-11-30,149900.0
50124,SRSM,394756,2014-10-31,154200.0
50125,SRSM,394756,2014-09-30,154750.0
50126,SRSM,394756,2014-08-31,154750.0
50127,SRSM,394756,2014-07-31,156250.0
50128,SRSM,394756,2014-06-30,159900.0
50129,SRSM,394756,2014-05-31,146250.0
50130,SRSM,394756,2014-04-30,140500.0
50131,SRSM,394756,2014-03-31,139900.0
50132,SRSM,394756,2014-02-28,142500.0
50133,SRSM,394756,2014-01-31,137500.0
50134,SRSM,394756,2013-12-31,152500.0
50135,SRSM,394756,2013-11-30,141750.0
50136,SRSM,394756,2013-10-31,149900.0
50137,SRSM,394756,2013-09-30,136200.0
50138,SRSM,394756,2013-08-31,154000.0
50139,SRSM,394756,2013-07-31,159900.0
50140,SRSM,394756,2013-06-30,154900.0
50141,SRSM,394756,2013-05-31,134500.0
50142,SRSM,394756,2013-04-30,142500.0
50143,SRSM,394756,2013-03-31,149950.0
50144,SRSM,394756,2013-02-28,128500.0
50145,SRSM,394756,2013-01-31,144950.0
50146,SRSM,394756,2012-12-31,125000.0
50147,SRSM,394756,2012-11-30,140000.0
50148,SRSM,394756,2012-10-31,141000.0
50149,SRSM,394756,2012-09-30,140750.0
50150,SRSM,394756,2012-08-31,150000.0
50151,SRSM,394756,2012-07-31,135450.0
50152,SRSM,394756,2012-06-30,141250.0
50153,SRSM,394756,2012-05-31,145000.0
50154,SRSM,394756,2012-04-30,129000.0
50155,SRSM,394756,2012-03-31,137250.0
50156,SRSM,394756,2012-02-29,137000.0
50157,SRSM,394756,2012-01-31,130000.0
50158,SRSM,394756,2011-12-31,134800.0
50159,SRSM,394756,2011-11-30,129500.0
50160,SRSM,394756,2011-10-31,145000.0
50161,SRSM,394756,2011-09-30,138500.0
50162,SRSM,394756,2011-08-31,149000.0
50163,SRSM,394756,2011-07-31,138000.0
50164,SRSM,394756,2011-06-30,145000.0
50165,SRSM,394756,2011-05-31,129450.0
50166,SRSM,394756,2011-04-30,123550.0
50167,SRSM,394756,2011-03-31,134000.0
50168,SRSM,394756,2011-02-28,132000.0
50169,SRSM,394756,2011-01-31,124950.0
50170,SRSM,394756,2010-12-31,131950.0
50171,SRSM,394756,2010-11-30,135700.0
50172,SRSM,394756,2010-10-31,125000.0
50173,SRSM,394756,2010-09-30,149900.0
50174,SRSM,394756,2010-08-31,133000.0
50175,SRSM,394756,2010-07-31,146000.0
50176,SRSM,394756,2010-06-30,130000.0
50177,SRSM,394756,2010-05-31,127500.0
50178,SRSM,394756,2010-04-30,136700.0
50179,SRSM,394756,2010-03-31,126500.0
50180,SRSM,394756,2010-02-28,127900.0
50181,SRSM,394756,2010-01-31,141400.0
50182,SRSM,394756,2009-12-31,135000.0
50183,SRSM,394756,2009-11-30,128950.0
50184,SRSM,394756,2009-10-31,139000.0
50185,SRSM,394756,2009-09-30,145000.0
50186,SRSM,394756,2009-08-31,150250.0
50187,SRSM,394756,2009-07-31,141017.0
50188,SRSM,394756,2009-06-30,134950.0
50189,SRSM,394756,2009-05-31,126500.0
50190,SRSM,394756,2009-04-30,129900.0
50191,SRSM,394756,2009-03-31,124000.0
50192,SRSM,394756,2009-02-28,135750.0
50193,SRSM,394756,2009-01-31,149000.0
50194,SRSM,394756,2008-12-31,138950.0
50195,SRSM,394756,2008-11-30,119850.0
50196,SRSM,394756,2008-10-31,128000.0
50197,SRSM,394756,2008-09-30,138950.0
50198,SRSM,394756,2008-08-31,130000.0
50199,SRSM,394756,2008-07-31,152000.0
50200,SRSM,394756,2008-06-30,160000.0
50201,SRSM,394756,2008-05-31,145000.0
50202,SRSM,394756,2008-04-30,135000.0
50203,SRSM,394756,2008-03-31,140000.0
50204,SRSM,394756,2008-02-29,140050.0
50205,SRSM,394755,2023-08-31,148450.0
50206,SRSM,394755,2023-07-31,164500.0
50207,SRSM,394755,2023-06-30,140000.0
50208,SRSM,394755,2023-05-31,144950.0
50209,SRSM,394755,2023-04-30,150000.0
50210,SRSM,394755,2023-03-31,140000.0
50211,SRSM,394755,2023-02-28,136200.0
50212,SRSM,394755,2023-01-31,114000.0
50213,SRSM,394755,2022-12-31,158500.0
50214,SRSM,394755,2022-11-30,163000.0
50215,SRSM,394755,2022-10-31,134500.0
50216,SRSM,394755,2022-09-30,150000.0
50217,SRSM,394755,2022-08-31,142000.0
50218,SRSM,394755,2022-07-31,184450.0
50219,SRSM,394755,2022-06-30,180000.0
50220,SRSM,394755,2022-05-31,131750.0
50221,SRSM,394755,2022-04-30,142000.0
50222,SRSM,394755,2022-03-31,134900.0
50223,SRSM,394755,2022-02-28,125000.0
50224,SRSM,394755,2022-01-31,125950.0
50225,SRSM,394755,2021-12-31,139000.0
50226,SRSM,394755,2021-11-30,119950.0
50227,SRSM,394755,2021-10-31,127000.0
50228,SRSM,394755,2021-09-30,147000.0
50229,SRSM,394755,2021-08-31,127250.0
50230,SRSM,394755,2021-07-31,133000.0
50231,SRSM,394755,2021-06-30,126000.0
50232,SRSM,394755,2021-05-31,150000.0
50233,SRSM,394755,2021-04-30,121000.0
50234,SRSM,394755,2021-03-31,130000.0
50235,SRSM,394755,2021-02-28,105000.0
50236,SRSM,394755,2021-01-31,109900.0
50237,SRSM,394755,2020-12-31,109900.0
50238,SRSM,394755,2020-11-30,123000.0
50239,SRSM,394755,2020-10-31,138500.0
50240,SRSM,394755,2020-09-30,136000.0
50241,SRSM,394755,2020-08-31,148000.0
50242,SRSM,394755,2020-07-31,124900.0
50243,SRSM,394755,2020-06-30,130000.0
50244,SRSM,394755,2020-05-31,109250.0
50245,SRSM,394755,2020-04-30,80000.0
50246,SRSM,394755,2020-03-31,100500.0
50247,SRSM,394755,2020-02-29,114200.0
50248,SRSM,394755,2020-01-31,122000.0
50249,SRSM,394755,2019-12-31,86000.0
50250,SRSM,394755,2019-11-30,120200.0
50251,SRSM,394755,2019-10-31,120500.0
50252,SRSM,394755,2019-09-30,129450.0
50253,SRSM,394755,2019-08-31,119450.0
50254,SRSM,394755,2019-07-31,127000.0
50255,SRSM,394755,2019-06-30,109000.0
50256,SRSM,394755,2019-05-31,114000.0
50257,SRSM,394755,2019-04-30,114900.0
50258,SRSM,394755,2019-03-31,87200.0
50259,SRSM,394755,2019-02-28,110000.0
50260,SRSM,394755,2019-01-31,80700.0
50261,SRSM,394755,2018-12-31,111000.0
50262,SRSM,394755,2018-11-30,94000.0
50263,SRSM,394755,2018-10-31,100000.0
50264,SRSM,394755,2018-09-30,99950.0
50265,SRSM,394755,2018-08-31,117450.0
50266,SRSM,394755,2018-07-31,130000.0
50267,SRSM,394755,2018-06-30,99540.0
50268,SRSM,394755,2018-05-31,111575.0
50269,SRSM,394755,2018-04-30,110500.0
50270,SRSM,394755,2018-03-31,94200.0
50271,SRSM,394755,2018-02-28,108500.0
50272,SRSM,394755,2018-01-31,91500.0
50273,SRSM,394755,2017-12-31,119950.0
50274,SRSM,394755,2017-11-30,113000.0
50275,SRSM,394755,2017-10-31,92900.0
50276,SRSM,394755,2017-09-30,107000.0
50277,SRSM,394755,2017-08-31,107000.0
50278,SRSM,394755,2017-07-31,110000.0
50279,SRSM,394755,2017-06-30,108550.0
50280,SRSM,394755,2017-05-31,95000.0
50281,SRSM,394755,2017-04-30,101250.0
50282,SRSM,394755,2017-03-31,76250.0
50283,SRSM,394755,2017-02-28,82000.0
50284,SRSM,394755,2017-01-31,80000.0
50285,SRSM,394755,2016-12-31,87000.0
50286,SRSM,394755,2016-11-30,105725.0
50287,SRSM,394755,2016-10-31,102000.0
50288,SRSM,394755,2016-09-30,98000.0
50289,SRSM,394755,2016-08-31,95000.0
50290,SRSM,394755,2016-07-31,99737.0
50291,SRSM,394755,2016-06-30,90000.0
50292,SRSM,394755,2016-05-31,93426.0
50293,SRSM,394755,2016-04-30,89950.0
50294,SRSM,394755,2016-03-31,95000.0
50295,SRSM,394755,2016-02-29,60000.0
50296,SRSM,394755,2016-01-31,67250.0
50297,SRSM,394755,2015-12-31,89900.0
50298,SRSM,394755,2015-11-30,88000.0
50299,SRSM,394755,2015-10-31,95000.0
50300,SRSM,394755,2015-09-30,91000.0
50301,SRSM,394755,2015-08-31,88250.0
50302,SRSM,394755,2015-07-31,102750.0
50303,SRSM,394755,2015-06-30,97000.0
50304,SRSM,394755,2015-05-31,89950.0
50305,SRSM,394755,2015-04-30,96500.0
50306,SRSM,394755,2015-03-31,70000.0
50307,SRSM,394755,2015-02-28,65000.0
50308,SRSM,394755,2015-01-31,48350.0
50309,SRSM,394755,2014-12-31,86000.0
50310,SRSM,394755,2014-11-30,78000.0
50311,SRSM,394755,2014-10-31,89500.0
50312,SRSM,394755,2014-09-30,87200.0
50313,SRSM,394755,2014-08-31,97750.0
50314,SRSM,394755,2014-07-31,88000.0
50315,SRSM,394755,2014-06-30,91000.0
50316,SRSM,394755,2014-05-31,78250.0
50317,SRSM,394755,2014-04-30,83500.0
50318,SRSM,394755,2014-03-31,87400.0
50319,SRSM,394755,2014-02-28,78000.0
50320,SRSM,394755,2014-01-31,53950.0
50321,SRSM,394755,2013-12-31,63900.0
50322,SRSM,394755,2013-11-30,79000.0
50323,SRSM,394755,2013-10-31,81950.0
50324,SRSM,394755,2013-09-30,77500.0
50325,SRSM,394755,2013-08-31,85450.0
50326,SRSM,394755,2013-07-31,78003.0
50327,SRSM,394755,2013-06-30,93000.0
50328,SRSM,394755,2013-05-31,79175.0
50329,SRSM,394755,2013-04-30,72450.0
50330,SRSM,394755,2013-03-31,75000.0
50331,SRSM,394755,2013-02-28,65000.0
50332,SRSM,394755,2013-01-31,60000.0
50333,SRSM,394755,2012-12-31,87400.0
50334,SRSM,394755,2012-11-30,86750.0
50335,SRSM,394755,2012-10-31,83000.0
50336,SRSM,394755,2012-09-30,85250.0
50337,SRSM,394755,2012-08-31,71450.0
50338,SRSM,394755,2012-07-31,76400.0
50339,SRSM,394755,2012-06-30,71250.0
50340,SRSM,394755,2012-05-31,82500.0
50341,SRSM,394755,2012-04-30,73950.0
50342,SRSM,394755,2012-03-31,88525.0
50343,SRSM,394755,2012-02-29,59100.0
50344,SRSM,394755,2012-01-31,57500.0
50345,SRSM,394755,2011-12-31,59000.0
50346,SRSM,394755,2011-11-30,61500.0
50347,SRSM,394755,2011-10-31,56000.0
50348,SRSM,394755,2011-09-30,64000.0
50349,SRSM,394755,2011-08-31,63000.0
50350,SRSM,394755,2011-07-31,72000.0
50351,SRSM,394755,2011-06-30,75800.0
50352,SRSM,394755,2011-05-31,72100.0
50353,SRSM,394755,2011-04-30,77500.0
50354,SRSM,394755,2011-03-31,85600.0
50355,SRSM,394755,2011-02-28,69500.0
50356,SRSM,394755,2011-01-31,84900.0
50357,SRSM,394755,2010-12-31,66000.0
50358,SRSM,394755,2010-11-30,62500.0
50359,SRSM,394755,2010-10-31,80000.0
50360,SRSM,394755,2010-09-30,99000.0
50361,SRSM,394755,2010-08-31,65000.0
50362,SRSM,394755,2010-07-31,80000.0
50363,SRSM,394755,2010-06-30,85000.0
50364,SRSM,394755,2010-05-31,83000.0
50365,SRSM,394755,2010-04-30,86500.0
50366,SRSM,394755,2010-03-31,76650.0
50367,SRSM,394755,2010-02-28,63700.0
50368,SRSM,394755,2010-01-31,79300.0
50369,SRSM,394755,2009-12-31,59900.0
50370,SRSM,394755,2009-11-30,70000.0
50371,SRSM,394755,2009-10-31,70975.0
50372,SRSM,394755,2009-09-30,64000.0
50373,SRSM,394755,2009-08-31,89500.0
50374,SRSM,394755,2009-07-31,69900.0
50375,SRSM,394755,2009-06-30,75500.0
50376,SRSM,394755,2009-05-31,76500.0
50377,SRSM,394755,2009-04-30,75000.0
50378,SRSM,394755,2009-03-31,64750.0
50379,SRSM,394755,2009-02-28,70500.0
50380,SRSM,394755,2009-01-31,34250.0
50381,SRSM,394755,2008-12-31,46000.0
50382,SRSM,394755,2008-11-30,76550.0
50383,SRSM,394755,2008-10-31,69500.0
50384,SRSM,394755,2008-09-30,79900.0
50385,SRSM,394755,2008-08-31,75450.0
50386,SRSM,394755,2008-07-31,72000.0
50387,SRSM,394755,2008-06-30,80500.0
50388,SRSM,394755,2008-05-31,81166.0
50389,SRSM,394755,2008-04-30,68000.0
50390,SRSM,394755,2008-03-31,74690.0
50391,SRSM,394755,2008-02-29,72500.0
50392,SRSM,394753,2023-08-31,335000.0
50393,SRSM,394753,2023-07-31,338000.0
50394,SRSM,394753,2023-06-30,349000.0
50395,SRSM,394753,2023-05-31,335000.0
50396,SRSM,394753,2023-04-30,303250.0
50397,SRSM,394753,2023-03-31,307750.0
50398,SRSM,394753,2023-02-28,302000.0
50399,SRSM,394753,2023-01-31,300000.0
50400,SRSM,394753,2022-12-31,290000.0
50401,SRSM,394753,2022-11-30,297350.0
50402,SRSM,394753,2022-10-31,297500.0
50403,SRSM,394753,2022-09-30,300000.0
50404,SRSM,394753,2022-08-31,315000.0
50405,SRSM,394753,2022-07-31,315000.0
50406,SRSM,394753,2022-06-30,315000.0
50407,SRSM,394753,2022-05-31,305000.0
50408,SRSM,394753,2022-04-30,300000.0
50409,SRSM,394753,2022-03-31,275000.0
50410,SRSM,394753,2022-02-28,270000.0
50411,SRSM,394753,2022-01-31,262750.0
50412,SRSM,394753,2021-12-31,270000.0
50413,SRSM,394753,2021-11-30,271000.0
50414,SRSM,394753,2021-10-31,270000.0
50415,SRSM,394753,2021-09-30,265000.0
50416,SRSM,394753,2021-08-31,265000.0
50417,SRSM,394753,2021-07-31,270888.0
50418,SRSM,394753,2021-06-30,260000.0
50419,SRSM,394753,2021-05-31,240000.0
50420,SRSM,394753,2021-04-30,240000.0
50421,SRSM,394753,2021-03-31,237000.0
50422,SRSM,394753,2021-02-28,225000.0
50423,SRSM,394753,2021-01-31,225250.0
50424,SRSM,394753,2020-12-31,227435.0
50425,SRSM,394753,2020-11-30,225000.0
50426,SRSM,394753,2020-10-31,235550.0
50427,SRSM,394753,2020-09-30,235000.0
50428,SRSM,394753,2020-08-31,230000.0
50429,SRSM,394753,2020-07-31,235000.0
50430,SRSM,394753,2020-06-30,224000.0
50431,SRSM,394753,2020-05-31,210000.0
50432,SRSM,394753,2020-04-30,215000.0
50433,SRSM,394753,2020-03-31,210000.0
50434,SRSM,394753,2020-02-29,199900.0
50435,SRSM,394753,2020-01-31,189900.0
50436,SRSM,394753,2019-12-31,198000.0
50437,SRSM,394753,2019-11-30,195000.0
50438,SRSM,394753,2019-10-31,195000.0
50439,SRSM,394753,2019-09-30,200000.0
50440,SRSM,394753,2019-08-31,208000.0
50441,SRSM,394753,2019-07-31,206000.0
50442,SRSM,394753,2019-06-30,199900.0
50443,SRSM,394753,2019-05-31,203000.0
50444,SRSM,394753,2019-04-30,190000.0
50445,SRSM,394753,2019-03-31,184900.0
50446,SRSM,394753,2019-02-28,175000.0
50447,SRSM,394753,2019-01-31,170000.0
50448,SRSM,394753,2018-12-31,180000.0
50449,SRSM,394753,2018-11-30,187700.0
50450,SRSM,394753,2018-10-31,185000.0
50451,SRSM,394753,2018-09-30,185000.0
50452,SRSM,394753,2018-08-31,182950.0
50453,SRSM,394753,2018-07-31,190000.0
50454,SRSM,394753,2018-06-30,190000.0
50455,SRSM,394753,2018-05-31,185500.0
50456,SRSM,394753,2018-04-30,177000.0
50457,SRSM,394753,2018-03-31,184700.0
50458,SRSM,394753,2018-02-28,174950.0
50459,SRSM,394753,2018-01-31,169000.0
50460,SRSM,394753,2017-12-31,170000.0
50461,SRSM,394753,2017-11-30,177000.0
50462,SRSM,394753,2017-10-31,173000.0
50463,SRSM,394753,2017-09-30,170750.0
50464,SRSM,394753,2017-08-31,170000.0
50465,SRSM,394753,2017-07-31,170250.0
50466,SRSM,394753,2017-06-30,172000.0
50467,SRSM,394753,2017-05-31,165200.0
50468,SRSM,394753,2017-04-30,159900.0
50469,SRSM,394753,2017-03-31,162000.0
50470,SRSM,394753,2017-02-28,148900.0
50471,SRSM,394753,2017-01-31,155250.0
50472,SRSM,394753,2016-12-31,154900.0
50473,SRSM,394753,2016-11-30,159000.0
50474,SRSM,394753,2016-10-31,157500.0
50475,SRSM,394753,2016-09-30,158000.0
50476,SRSM,394753,2016-08-31,165000.0
50477,SRSM,394753,2016-07-31,162000.0
50478,SRSM,394753,2016-06-30,165000.0
50479,SRSM,394753,2016-05-31,159900.0
50480,SRSM,394753,2016-04-30,154450.0
50481,SRSM,394753,2016-03-31,151425.0
50482,SRSM,394753,2016-02-29,149900.0
50483,SRSM,394753,2016-01-31,150000.0
50484,SRSM,394753,2015-12-31,146000.0
50485,SRSM,394753,2015-11-30,145000.0
50486,SRSM,394753,2015-10-31,150300.0
50487,SRSM,394753,2015-09-30,150000.0
50488,SRSM,394753,2015-08-31,150000.0
